W08.12	Coling 2008: Proceedings of the workshop on Human Judgements in Computational Linguistics	2008	Manchester, UK
W08.13	Coling 2008: Proceedings of the workshop on Cross-Framework and Cross-Domain Parser Evaluation	2008	Manchester, UK
W08.14	Coling 2008: Proceedings of the workshop Multi-source Multilingual Information Extraction and Summarization	2008	Manchester, UK
W08.15	Coling 2008: Proceedings of the workshop on Speech Processing for Safety Critical Translation and Pervasive Applications	2008	Manchester, UK
W08.16	Coling 2008: Proceedings of the workshop on Knowledge and Reasoning for Answering Questions	2008	Manchester, UK
W08.17	Coling 2008: Proceedings of the workshop on Grammar Engineering Across Frameworks	2008	Manchester, England
W08.18	Coling 2008: Proceedings of the 2nd workshop on Information Retrieval for Question Answering	2008	Manchester, UK
W08.19	Coling 2008: Proceedings of the Workshop on Cognitive Aspects of the Lexicon (COGALEX 2008)	2008	Manchester, United Kingdom
W08.2	Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics	2008	Columbus, Ohio
W08.20	Coling 2008: Proceedings of the 3rd Textgraphs workshop on Graph-based Algorithms for Natural Language Processing	2008	Manchester, UK
W08.21	CoNLL 2008: Proceedings of the Twelfth Conference on Computational Natural Language Learning	2008	Manchester, England
W08.22	Semantics in Text Processing. STEP 2008 Conference Proceedings	2008	Venice, Italy
W08.23	Proceedings of the Ninth International Workshop on Tree Adjoining Grammar and Related Frameworks (TAG+9)	2008	Tübingen, Germany
W08.3	Proceedings of the Third Workshop on Statistical Machine Translation	2008	Columbus, Ohio
W08.4	Proceedings of the ACL-08: HLT Second Workshop on Syntax and Structure in Statistical Translation (SSST-2)	2008	Columbus, Ohio
W08.5	Software Engineering, Testing, and Quality Assurance for Natural Language Processing	2008	Columbus, Ohio
W08.6	Proceedings of the Workshop on Current Trends in Biomedical Natural Language Processing	2008	Columbus, Ohio
W08.7	Proceedings of the Tenth Meeting of ACL Special Interest Group on Computational Morphology and Phonology	2008	Columbus, Ohio
W08.8	Proceedings of the ACL-08: HLT Workshop on Mobile Language Processing	2008	Columbus, Ohio
W08.9	Proceedings of the Third Workshop on Innovative Use of NLP for Building Educational Applications	2008	Columbus, Ohio
W09.1	Proceedings of the EACL 2009 Workshop on the Interaction between Linguistics and Computational Linguistics: Virtuous, Vicious or Vacuous?	2009	Athens, Greece
W09.10	Proceedings of the EACL 2009 Workshop on Computational Linguistic Aspects of Grammatical Inference	2009	Athens, Greece
W09.11	Proceedings of the Thirteenth Conference on Computational Natural Language Learning (CoNLL-2009)	2009	Boulder, Colorado
W09.12	Proceedings of the Thirteenth Conference on Computational Natural Language Learning (CoNLL 2009): Shared Task	2009	Boulder, Colorado
W09.13	Proceedings of the BioNLP 2009 Workshop	2009	Boulder, Colorado
W09.14	Proceedings of the BioNLP 2009 Workshop Companion Volume for Shared Task	2009	Boulder, Colorado
W09.15	Proceedings of the Workshop on Software Engineering, Testing, and Quality Assurance for Natural Language Processing (SETQA-NLP 2009)	2009	Boulder, Colorado
W09.16	Proceedings of the Third International Workshop on Cross Lingual Information Access: Addressing the Information Need of Multilingual Societies (CLIAWS3)	2009	Boulder, Colorado
W09.17	Proceedings of the Workshop on Unsupervised and Minimally Supervised Learning of Lexical Semantics	2009	Boulder, Colorado, USA
W09.18	Proceedings of the Workshop on Integer Linear Programming for Natural Language Processing	2009	Boulder, Colorado
W09.19	Proceedings of the NAACL HLT 2009 Workshop on Active Learning for Natural Language Processing	2009	Boulder, Colorado
W09.2	Proceedings of the Workshop on Geometrical Models of Natural Language Semantics	2009	Athens, Greece
W09.20	Proceedings of the Workshop on Computational Approaches to Linguistic Creativity	2009	Boulder, Colorado
W09.21	Proceedings of the Fourth Workshop on Innovative Use of NLP for Building Educational Applications	2009	Boulder, Colorado
W09.22	Proceedings of the NAACL HLT 2009 Workshop on Semi-supervised Learning for Natural Language Processing	2009	Boulder, Colorado
W09.23	Proceedings of the Third Workshop on Syntax and Structure in Statistical Translation (SSST-3) at NAACL HLT 2009	2009	Boulder, Colorado
W09.24	Proceedings of the Workshop on Semantic Evaluations: Recent Achievements and Future Directions (SEW-2009)	2009	Boulder, Colorado
W09.25	Proceedings of the 2009 Workshop on Applied Textual Inference (TextInfer)	2009	Suntec, Singapore
W09.26	Proceedings of the 2009 Workshop on Grammar Engineering Across Frameworks (GEAF 2009)	2009	Suntec, Singapore
W09.27	Proceedings of the 2009 Workshop on Knowledge and Reasoning for Answering Questions (KRAQ 2009)	2009	Suntec, Singapore
W09.28	Proceedings of the 2009 Workshop on Language Generation and Summarisation (UCNLG+Sum 2009)	2009	Suntec, Singapore
W09.29	Proceedings of the Workshop on Multiword Expressions: Identification, Interpretation, Disambiguation and Applications (MWE 2009)	2009	Singapore
W09.3	Proceedings of the EACL 2009 Workshop on Language Technology and Resources for Cultural Heritage, Social Sciences, Humanities, and Education (LaTeCH – SHELT&R 2009)	2009	Athens, Greece
W09.30	Proceedings of the Third Linguistic Annotation Workshop (LAW III)	2009	Suntec, Singapore
W09.31	Proceedings of the 2nd Workshop on Building and Using Comparable Corpora: from Parallel to Non-parallel Corpora (BUCC)	2009	Singapore
W09.32	Proceedings of the 2009 Workshop on Graph-based Methods for Natural Language Processing (TextGraphs-4)	2009	Suntec, Singapore
W09.33	Proceedings of the 2009 Workshop on The People’s Web Meets NLP: Collaboratively Constructed Semantic Resources (People’s Web)	2009	Suntec, Singapore
W09.34	Proceedings of the 7th Workshop on Asian Language Resources (ALR7)	2009	Suntec, Singapore
W09.35	Proceedings of the 2009 Named Entities Workshop: Shared Task on Transliteration (NEWS 2009)	2009	Suntec, Singapore
W09.36	Proceedings of the 2009 Workshop on Text and Citation Analysis for Scholarly Digital Libraries (NLPIR4DL)	2009	Suntec City, Singapore
W09.37	Proceedings of the Eight International Conference on Computational Semantics	2009	Tilburg, The Netherlands
W09.38	Proceedings of the 11th International Conference on Parsing Technologies (IWPT’09)	2009	Paris, France
W09.39	Proceedings of the SIGDIAL 2009 Conference	2009	London, UK
W09.4	Proceedings of the Fourth Workshop on Statistical Machine Translation	2009	Athens, Greece
W09.40	Proceedings of the Workshop Multilingual resources, technologies and evaluation for central and Eastern European languages	2009	Borovets, Bulgaria
W09.41	Proceedings of the Workshop on Adaptation of Language Resources and Technology to New Domains	2009	Borovets, Bulgaria
W09.42	Proceedings of the Workshop on Natural Language Processing Methods and Corpora in Translation, Lexicography, and Language Learning	2009	Borovets, Bulgaria
W09.43	Proceedings of the Workshop on Events in Emerging Text Types	2009	Borovets, Bulgaria
W09.44	Proceedings of the 1st Workshop on Definition Extraction	2009	Borovets, Bulgaria
W09.45	Proceedings of the Workshop on Biomedical Information Extraction	2009	Borovets, Bulgaria
W09.46	Proceedings of the 17th Nordic Conference of Computational Linguistics (NODALIDA 2009)	2009	Odense, Denmark
W09.5	Proceedings of SRSL 2009, the 2nd Workshop on Semantic Representation of Spoken Language	2009	Athens, Greece
W09.6	Proceedings of the 12th European Workshop on Natural Language Generation (ENLG 2009)	2009	Athens, Greece
W09.7	Proceedings of the First Workshop on Language Technologies for African Languages	2009	Athens, Greece
W09.8	Proceedings of the EACL 2009 Workshop on Computational Approaches to Semitic Languages	2009	Athens, Greece
W09.9	Proceedings of the EACL 2009 Workshop on Cognitive Aspects of Computational Language Acquisition	2009	Athens, Greece
W10.1	Proceedings of the NAACL HLT 2010 Workshop on Active Learning for Natural Language Processing	2010	Los Angeles, California
W10.10	Proceedings of the NAACL HLT 2010 Fifth Workshop on Innovative Use of NLP for Building Educational Applications	2010	Los Angeles, California
W10.11	Proceedings of the NAACL HLT 2010 Second Louhi Workshop on Text and Data Mining of Health Documents	2010	Los Angeles, California, USA
W10.12	Proceedings of the NAACL HLT 2010 Workshop on Semantic Search	2010	Los Angeles, California
W10.13	Proceedings of the NAACL HLT 2010 Workshop on Speech and Language Processing for Assistive Technologies	2010	Los Angeles, California
W10.14	Proceedings of the NAACL HLT 2010 First Workshop on Statistical Parsing of Morphologically-Rich Languages	2010	Los Angeles, CA, USA
W10.15	Proceedings of the NAACL HLT 2010 Sixth Web as Corpus Workshop	2010	NAACL-HLT, Los Angeles
W10.16	Proceedings of the NAACL HLT 2010 Young Investigators Workshop on Computational Approaches to Languages of the Americas	2010	Los Angeles, California
W10.17	Proceedings of the Joint Fifth Workshop on Statistical Machine Translation and MetricsMATR	2010	Uppsala, Sweden
W10.18	Proceedings of the Fourth Linguistic Annotation Workshop	2010	Uppsala, Sweden
W10.19	Proceedings of the 2010 Workshop on Biomedical Natural Language Processing	2010	Uppsala, Sweden
W10.2	Proceedings of the NAACL HLT 2010 Workshop on Computational Approaches to Analysis and Generation of Emotion in Text	2010	Los Angeles, CA
W10.20	Proceedings of the 2010 Workshop on Cognitive Modeling and Computational Linguistics	2010	Uppsala, Sweden
W10.21	Proceedings of the 2010 Workshop on NLP and Linguistics: Finding the Common Ground	2010	Uppsala, Sweden
W10.22	Proceedings of the 11th Meeting of the ACL Special Interest Group on Computational Morphology and Phonology	2010	Uppsala, Sweden
W10.23	Proceedings of TextGraphs-5 - 2010 Workshop on Graph-based Methods for Natural Language Processing	2010	Uppsala, Sweden
W10.24	Proceedings of the 2010 Named Entities Workshop	2010	Uppsala, Sweden
W10.25	Proceedings of the 2010 Workshop on Applications of Tree Automata in Natural Language Processing	2010	Uppsala, Sweden
W10.26	Proceedings of the 2010 Workshop on Domain Adaptation for Natural Language Processing	2010	Uppsala, Sweden
W10.27	Proceedings of the 2010 Workshop on Companionable Dialogue Systems	2010	Uppsala, Sweden
W10.28	Proceedings of the 2010 Workshop on GEometrical Models of Natural Language Semantics	2010	Uppsala, Sweden
W10.29	Proceedings of the Fourteenth Conference on Computational Natural Language Learning	2010	Uppsala, Sweden
W10.3	Proceedings of the NAACL HLT 2010 Second Workshop on Computational Approaches to Linguistic Creativity	2010	Los Angeles, California
W10.30	Proceedings of the Fourteenth Conference on Computational Natural Language Learning – Shared Task	2010	Uppsala, Sweden
W10.31	Proceedings of the Workshop on Negation and Speculation in Natural Language Processing	2010	Uppsala, Sweden
W10.32	Proceedings of the Eighth Workshop on Asian Language Resouces	2010	Beijing, China
W10.33	Proceedings of the 6th Workshop on Ontologies and Lexical Resources	2010	Beijing, China
W10.34	Proceedings of the 2nd Workshop on Cognitive Aspects of the Lexicon	2010	Beijing, China
W10.35	Proceedings of the 2nd Workshop on The People’s Web Meets NLP: Collaboratively Constructed Semantic Resources	2010	Beijing, China
W10.36	Proceedings of the 1st Workshop on South and Southeast Asian Natural Language Processing	2010	Beijing, China
W10.37	Proceedings of the 2010 Workshop on Multiword Expressions: from Theory to Applications	2010	Beijing, China
W10.38	Proceedings of the 4th Workshop on Syntax and Structure in Statistical Translation	2010	Beijing, China
W10.39	Proceedings of the Second Workshop on NLP Challenges in the Information Explosion Era (NLPIX 2010)	2010	Beijing, China
W10.4	Proceedings of the NAACL HLT 2010 Workshop on Computational Linguistics and Writing: Writing Processes and Authoring Aids	2010	Los Angeles, CA, USA
W10.40	Proceedings of the 4th Workshop on Cross Lingual Information Access	2010	Beijing, China
W10.41	CIPS-SIGHAN Joint Conference on Chinese Language Processing	2010	Beijing, China
W10.42	Proceedings of the 6th International Natural Language Generation Conference	2010	Trim, Co. Meath, Ireland
W10.43	Proceedings of the SIGDIAL 2010 Conference	2010	Tokyo, Japan
W10.44	Proceedings of the 10th International Workshop on Tree Adjoining Grammar and Related Frameworks (TAG+10)	2010	Yale University
W10.5	Proceedings of the NAACL HLT 2010 Workshop on Computational Linguistics in a World of Social Media	2010	Los Angeles, California, USA
W10.6	Proceedings of the NAACL HLT 2010 First Workshop on Computational Neurolinguistics	2010	Los Angeles, USA
W10.7	Proceedings of the NAACL HLT 2010 Workshop on Creating Speech and Language Data with Amazon’s Mechanical Turk	2010	Los Angeles
W10.8	Proceedings of the NAACL HLT Workshop on Extracting and Using Constructions in Computational Linguistics	2010	Los Angeles, California
W10.9	Proceedings of the NAACL HLT 2010 First International Workshop on Formalisms and Methodology for Learning by Reading	2010	Los Angeles, California
W11.1	Proceedings of the Ninth International Conference on Computational Semantics (IWCS 2011)	2011	Oxford, UK
W11.10	Proceedings of Fifth Workshop on Syntax, Semantics and Structure in Statistical Translation	2011	Portland, Oregon, USA
W11.11	Proceedings of TextGraphs-6: Graph-based Methods for Natural Language Processing	2011	Portland, Oregon
W11.12	Proceedings of the 4th Workshop on Building and Using Comparable Corpora: Comparable Corpora and the Web	2011	Portland, Oregon
W11.13	Proceedings of the Workshop on Distributional Semantics and Compositionality	2011	Portland, Oregon, USA
W11.14	Proceedings of the Sixth Workshop on Innovative Use of NLP for Building Educational Applications	2011	Portland, Oregon
